,Meeting Friends/Family (Indoor) High ,Meeting Friends/Family (Indoor) Moderate ,Meeting Friends/Family (Outdoor) High ,Meeting Friends/Family (Outdoor) Moderate ,Domestic Travel High ,Domestic Travel Moderate ,International Travel High ,International Travel Moderate ,Cafes and Restaurants High ,Cafes and Restaurants Moderate ,Pubs and Bars High ,Pubs and Bars Moderate ,Sports and Leisure High ,Sports and Leisure Moderate ,Hospitals/ Care and Nursing Home Visits High ,Hospitals/ Care and Nursing Home Visits Moderate ,Non-Essential Shops ,School Closure ,Rt<1
2494,0,7,0,7,0,0,0,7,0,2,0,2,0,2,0,7,7,0,0
2495,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
2496,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2497,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2498,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2499,1,7,1,7,0,1,0,7,0,4,0,4,0,4,0,7,7,0,0
2500,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
2501,0,7,0,7,0,5,0,7,0,7,0,7,0,7,0,5,7,7,0
2502,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
2503,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
2504,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
2505,0,7,0,7,0,6,0,7,0,3,0,3,2,7,2,2,0,0,0
2506,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2507,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
2508,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2509,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2510,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2511,1,7,1,7,0,1,0,7,0,4,0,4,0,4,0,7,7,0,0
2512,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
2513,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
2514,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
2515,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
2516,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
2517,0,7,0,7,0,6,0,7,0,3,0,3,2,7,2,2,0,0,0
2518,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2519,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
2520,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2521,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2522,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2523,2,7,2,7,0,2,0,7,0,4,0,4,0,4,0,7,7,0,0
2524,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
2525,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
2526,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
2527,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
2528,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
2529,0,7,0,7,0,6,0,7,0,3,0,3,2,7,2,2,0,0,0
2530,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2531,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
2532,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2533,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2534,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2535,2,7,2,7,0,2,0,7,0,4,0,4,0,4,0,7,7,0,0
2536,4,7,4,7,0,7,0,7,0,7,4,7,4,7,0,7,7,0,0
2537,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
2538,0,7,0,7,0,7,0,7,0,3,0,3,0,7,0,7,7,0,0
2539,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
2540,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
2541,0,7,0,7,0,6,0,7,0,3,0,3,2,7,2,2,0,0,0
2542,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2543,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,4,0
2544,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2545,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2546,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2547,2,7,2,7,0,2,0,7,0,5,0,5,0,5,0,7,7,0,0
2548,5,7,5,7,0,7,0,7,0,7,5,7,5,7,0,7,7,0,0
2549,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
2550,0,7,0,7,0,7,0,7,0,4,0,4,0,7,0,7,7,0,0
2551,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,3,0
2552,0,7,0,7,0,0,0,7,0,0,0,3,0,3,0,7,7,0,0
2553,0,7,0,7,0,7,0,7,0,3,0,3,3,7,3,3,0,0,0
2554,0,7,0,7,0,0,0,7,0,3,0,3,0,3,0,7,7,0,0
2555,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,5,0
2556,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2557,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2558,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2559,2,7,2,7,0,2,0,7,0,5,0,5,0,5,0,7,7,0,0
2560,5,7,5,7,0,7,0,7,0,7,5,7,5,7,0,7,7,0,0
2561,0,7,0,7,0,6,0,7,0,7,0,7,0,7,0,6,7,7,0
2562,0,7,0,7,0,7,0,7,1,4,1,4,0,7,0,7,7,0,0
2563,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,4,0
2564,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,0,0
2565,0,7,0,7,0,7,0,7,0,4,0,4,3,7,3,3,0,0,0
2566,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2567,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,5,0
2568,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2569,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2570,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2571,2,7,2,7,0,2,0,7,0,5,0,5,0,5,0,7,7,0,0
2572,5,7,5,7,0,7,0,7,0,7,5,7,5,7,0,7,7,0,0
2573,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,7,0
2574,0,7,0,7,0,7,0,7,1,4,1,4,0,7,0,7,7,0,0
2575,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,4,0
2576,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,0,0
2577,0,7,0,7,0,7,0,7,0,4,0,4,3,7,3,3,0,0,0
2578,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2579,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,5,0
2580,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2581,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2582,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2583,3,7,3,7,0,3,0,7,0,5,0,5,0,5,0,7,7,0,0
2584,5,7,5,7,0,7,0,7,0,7,5,7,5,7,0,7,7,0,0
2585,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,7,0
2586,0,7,0,7,0,7,0,7,1,4,1,4,0,7,0,7,7,0,0
2587,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,4,0
2588,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,0,0
2589,0,7,0,7,0,7,0,7,0,4,0,4,3,7,3,3,0,0,0
2590,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2591,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,5,0
2592,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2593,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2594,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2595,3,7,3,7,0,3,0,7,0,5,0,5,0,5,0,7,7,0,0
2596,5,7,5,7,0,7,0,7,0,7,5,7,5,7,0,7,7,0,0
2597,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,7,0
2598,0,7,0,7,0,7,0,7,1,4,1,4,0,7,0,7,7,0,0
2599,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,4,0
2600,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,0,0
2601,0,7,0,7,0,7,0,7,0,4,0,4,3,7,3,3,0,0,0
2602,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2603,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,5,0
2604,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2605,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2606,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2607,3,7,3,7,0,3,0,7,0,6,0,6,0,6,0,7,7,0,0
2608,6,7,6,7,0,7,0,7,0,7,6,7,6,7,0,7,7,0,0
2609,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,7,0
2610,0,7,0,7,0,7,0,7,1,5,1,5,0,7,0,7,7,0,0
2611,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,4,0
2612,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,7,7,0,0
2613,0,7,0,7,0,7,0,7,0,4,0,4,4,7,4,4,0,0,0
2614,0,7,0,7,0,0,0,7,0,4,0,4,0,4,0,7,7,0,0
2615,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,6,0
2616,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2617,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2618,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2619,3,7,3,7,0,3,0,7,0,6,0,6,0,6,0,7,7,0,0
2620,6,7,6,7,0,7,0,7,0,7,6,7,6,7,0,7,7,0,0
2621,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,7,0
2622,0,7,0,7,0,7,0,7,2,5,2,5,0,7,0,7,7,0,0
2623,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,5,0
2624,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,0,0
2625,0,7,0,7,0,7,0,7,0,5,0,5,4,7,4,4,0,0,0
2626,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2627,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,6,0
2628,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2629,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2630,0,7,0,7,0,1,0,7,0,0,0,5,0,0,0,7,7,0,0
2631,3,7,3,7,1,3,0,7,1,6,1,6,1,6,0,7,7,0,0
2632,6,7,6,7,0,7,0,7,0,7,6,7,6,7,0,7,7,0,0
2633,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,7,7,0
2634,0,7,0,7,0,7,0,7,2,5,2,5,0,7,0,7,7,0,0
2635,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,5,0
2636,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,0,0
2637,0,7,0,7,0,7,0,7,0,5,0,5,4,7,4,4,0,0,0
2638,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2639,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,6,0
2640,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2641,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2642,0,7,0,7,0,1,0,7,0,0,0,5,0,0,0,7,7,0,0
2643,4,7,4,7,1,4,0,7,1,6,1,6,1,6,0,7,7,0,0
2644,6,7,6,7,0,7,0,7,0,7,6,7,6,7,0,7,7,0,0
2645,0,7,0,7,1,7,0,7,1,7,1,7,0,7,0,7,7,7,0
2646,0,7,0,7,0,7,0,7,2,5,2,5,0,7,0,7,7,0,0
2647,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,5,0
2648,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,0,0
2649,0,7,0,7,0,7,0,7,0,5,0,5,4,7,4,4,0,0,0
2650,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2651,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,6,0
2652,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,0,0
2653,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,0,0
2654,0,7,0,7,0,1,0,7,0,0,0,5,0,0,0,7,7,0,0
2655,4,7,4,7,1,4,0,7,1,6,1,6,1,6,0,7,7,0,0
2656,6,7,6,7,0,7,0,7,0,7,6,7,6,7,0,7,7,0,0
2657,0,7,0,7,1,7,0,7,1,7,1,7,0,7,0,7,7,7,0
2658,0,7,0,7,0,7,0,7,2,5,2,5,0,7,0,7,7,0,0
2659,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,5,0
2660,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,0,0
2661,0,7,0,7,0,7,0,7,0,5,0,5,4,7,4,4,0,0,0
2662,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2663,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,6,0
2664,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,0,0
2665,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,0,0
2666,0,7,0,7,0,1,0,7,0,0,0,5,0,0,0,7,7,0,0
2667,4,7,4,7,1,4,0,7,1,7,1,7,1,7,0,7,7,1,0
2668,7,7,7,7,0,7,0,7,0,7,7,7,7,7,0,7,7,0,0
2669,0,7,0,7,1,7,0,7,1,7,1,7,0,7,0,7,7,7,0
2670,0,7,0,7,0,7,0,7,2,6,2,6,0,7,0,7,7,0,0
2671,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,5,0
2672,0,7,0,7,0,0,0,7,0,0,0,5,0,5,0,7,7,0,0
2673,0,7,0,7,0,7,0,7,0,5,0,5,5,7,5,5,0,0,0
2674,0,7,0,7,0,0,0,7,0,5,0,5,0,5,0,7,7,0,0
2675,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
2676,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2677,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2678,0,7,0,7,0,1,0,7,0,0,0,6,0,0,0,7,7,1,0
2679,4,7,4,7,1,4,0,7,1,7,1,7,1,7,0,7,7,1,0
2680,7,7,7,7,0,7,0,7,0,7,7,7,7,7,0,7,7,1,0
2681,0,7,0,7,1,7,0,7,1,7,1,7,0,7,0,7,7,7,0
2682,0,7,0,7,0,7,0,7,3,6,3,6,0,7,0,7,7,0,0
2683,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,6,0
2684,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,1,0
2685,0,7,0,7,0,7,0,7,0,6,0,6,5,7,5,5,0,1,0
2686,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2687,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
2688,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2689,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2690,0,7,0,7,0,2,0,7,0,0,0,6,0,0,0,7,7,1,0
2691,4,7,4,7,2,4,0,7,2,7,2,7,2,7,0,7,7,1,0
2692,7,7,7,7,0,7,0,7,0,7,7,7,7,7,0,7,7,1,0
2693,0,7,0,7,1,7,0,7,1,7,1,7,0,7,0,7,7,7,0
2694,0,7,0,7,0,7,0,7,3,6,3,6,0,7,0,7,7,0,0
2695,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,6,0
2696,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,1,0
2697,0,7,0,7,0,7,0,7,0,6,0,6,5,7,5,5,0,1,0
2698,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2699,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
2700,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2701,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2702,0,7,0,7,0,2,0,7,0,0,0,6,0,0,0,7,7,1,0
2703,5,7,5,7,2,5,0,7,2,7,2,7,2,7,0,7,7,1,0
2704,7,7,7,7,0,7,0,7,0,7,7,7,7,7,0,7,7,1,0
2705,0,7,0,7,2,7,0,7,2,7,2,7,0,7,0,7,7,7,0
2706,0,7,0,7,0,7,0,7,3,6,3,6,0,7,0,7,7,0,0
2707,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,6,0
2708,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,1,0
2709,0,7,0,7,0,7,0,7,0,6,0,6,5,7,5,5,0,1,0
2710,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2711,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
2712,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,1,0
2713,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,1,0
2714,0,7,0,7,0,2,0,7,0,0,0,6,0,0,0,7,7,1,0
2715,5,7,5,7,2,5,0,7,2,7,2,7,2,7,0,7,7,1,1
2716,7,7,7,7,0,7,0,7,0,7,7,7,7,7,0,7,7,1,0
2717,0,7,0,7,2,7,0,7,2,7,2,7,0,7,0,7,7,7,0
2718,0,7,0,7,0,7,0,7,3,6,3,6,0,7,0,7,7,0,0
2719,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,6,0
2720,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,1,0
2721,0,7,0,7,0,7,0,7,0,6,0,6,5,7,5,5,0,1,0
2722,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2723,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
2724,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,1,0
2725,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,1,0
2726,0,7,0,7,0,2,0,7,0,0,0,6,0,0,0,7,7,1,0
2727,5,7,5,7,2,5,0,7,2,7,2,7,2,7,0,7,7,2,1
2728,7,7,7,7,0,7,0,7,0,7,7,7,7,7,0,7,7,1,0
2729,0,7,0,7,2,7,0,7,2,7,2,7,0,7,0,7,7,7,0
2730,0,7,0,7,0,7,0,7,3,7,3,7,0,7,0,7,7,0,0
2731,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,6,0
2732,0,7,0,7,0,0,0,7,0,0,0,6,0,6,0,7,7,1,0
2733,1,7,1,7,1,7,0,7,1,6,1,6,6,7,6,6,1,1,0
2734,0,7,0,7,0,0,0,7,0,6,0,6,0,6,0,7,7,1,0
2735,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
2736,0,7,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,2,0
2737,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2738,0,7,0,7,0,2,0,7,0,0,0,7,0,0,0,7,7,2,0
2739,0,7,0,7,0,5,0,7,0,0,0,7,0,0,0,7,7,2,1
2740,7,7,7,7,1,7,0,7,0,7,7,7,0,7,0,7,7,2,0
2741,0,7,0,7,2,7,0,7,2,7,2,7,0,7,0,7,7,7,1
2742,1,7,1,7,1,7,0,7,0,7,0,7,1,7,0,7,7,0,0
2743,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,7,0
2744,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,2,0
2745,1,7,1,7,1,7,0,7,1,7,1,7,6,7,6,6,1,2,0
2746,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2747,0,7,0,7,0,1,0,7,0,0,0,7,0,7,0,7,7,7,0
2748,0,7,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,2,0
2749,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2750,0,7,0,7,0,3,0,7,0,0,0,7,0,0,0,7,7,2,0
2751,0,7,0,7,0,5,0,7,0,0,0,7,0,0,0,7,7,2,1
2752,7,7,7,7,1,7,0,7,0,7,7,7,0,7,0,7,7,2,0
2753,0,7,0,7,2,7,0,7,2,7,2,7,0,7,0,7,7,7,1
2754,1,7,1,7,1,7,0,7,0,7,0,7,1,7,0,7,7,0,0
2755,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,7,0
2756,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,2,0
2757,1,7,1,7,1,7,0,7,1,7,1,7,6,7,6,6,1,2,0
2758,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2759,0,7,0,7,0,1,0,7,0,0,0,7,0,7,0,7,7,7,0
2760,0,7,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,2,0
2761,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2762,0,7,0,7,0,3,0,7,0,0,0,7,0,0,0,7,7,2,0
2763,0,7,0,7,0,6,0,7,0,0,0,7,0,0,0,7,7,2,1
2764,7,7,7,7,1,7,0,7,0,7,7,7,0,7,0,7,7,2,0
2765,0,7,0,7,3,7,0,7,3,7,3,7,0,7,0,7,7,7,1
2766,1,7,1,7,1,7,0,7,0,7,0,7,1,7,0,7,7,0,0
2767,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,7,0
2768,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,2,0
2769,1,7,1,7,1,7,0,7,1,7,1,7,6,7,6,6,1,2,0
2770,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2771,0,7,0,7,0,1,0,7,0,0,0,7,0,7,0,7,7,7,0
2772,0,7,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,2,0
2773,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2774,0,7,0,7,0,3,0,7,0,0,0,7,0,0,0,7,7,2,0
2775,0,7,0,7,0,6,0,7,0,0,0,7,0,0,0,7,7,2,1
2776,7,7,7,7,1,7,0,7,0,7,7,7,0,7,0,7,7,2,0
2777,0,7,0,7,3,7,0,7,3,7,3,7,0,7,0,7,7,7,1
2778,1,7,1,7,1,7,0,7,0,7,0,7,1,7,0,7,7,0,1
2779,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,7,0
2780,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,2,0
2781,1,7,1,7,1,7,0,7,1,7,1,7,6,7,6,6,1,2,0
2782,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2783,0,7,0,7,0,1,0,7,0,0,0,7,0,7,0,7,7,7,0
2784,0,7,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,2,0
2785,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2786,0,7,0,7,0,3,0,7,0,0,0,7,0,0,0,7,7,2,0
2787,0,7,0,7,0,6,0,7,0,0,0,7,0,0,0,7,7,3,1
2788,7,7,7,7,1,7,0,7,0,7,7,7,0,7,0,7,7,2,0
2789,0,7,0,7,3,7,0,7,3,7,3,7,0,7,0,7,7,7,1
2790,1,7,1,7,1,7,0,7,0,7,0,7,1,7,0,7,7,0,1
2791,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,7,0
2792,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,2,0
2793,2,7,2,7,2,7,0,7,2,7,2,7,7,7,7,7,2,2,0
2794,0,7,0,7,0,1,0,7,0,0,0,7,0,0,0,7,7,2,0
2795,0,7,0,7,0,1,0,7,0,0,0,7,0,7,0,7,7,7,0
2796,0,7,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,3,0
2797,0,7,0,7,0,2,0,7,0,0,0,7,0,0,0,7,7,3,0
2798,0,7,0,7,0,3,0,7,0,0,0,7,0,0,0,7,7,3,0
2799,0,7,0,7,0,6,0,7,0,0,0,7,0,0,0,7,7,3,0
2800,7,7,7,7,2,7,0,7,0,7,7,7,0,7,0,7,7,3,1
2801,0,7,0,7,3,7,0,7,3,7,3,7,0,7,0,7,7,7,1
2802,2,7,2,7,2,7,0,7,0,7,0,7,2,7,0,7,7,0,1
2803,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,7,0
2804,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,3,0
2805,2,7,2,7,2,7,0,7,2,7,2,7,7,7,7,7,2,3,0
2806,0,7,0,7,0,2,0,7,0,0,0,7,0,0,0,7,7,3,0
2807,0,7,0,7,0,2,0,7,0,0,0,7,0,7,0,7,7,7,0
2808,0,7,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,3,0
2809,0,7,0,7,0,2,0,7,0,0,0,7,0,0,0,7,7,3,0
2810,0,7,0,7,0,4,0,7,0,0,0,7,0,0,0,7,7,3,0
2811,0,7,0,7,0,6,0,7,0,0,0,7,0,0,0,7,7,3,0
2812,7,7,7,7,2,7,0,7,0,7,7,7,0,7,0,7,7,3,1
2813,0,7,0,7,3,7,0,7,3,7,3,7,0,7,0,7,7,7,1
2814,2,7,2,7,2,7,0,7,0,7,0,7,2,7,0,7,7,0,1
2815,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,7,0
2816,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,3,0
2817,2,7,2,7,2,7,0,7,2,7,2,7,7,7,7,7,2,3,0
2818,0,7,0,7,0,2,0,7,0,0,0,7,0,0,0,7,7,3,0
2819,0,7,0,7,0,2,0,7,0,0,0,7,0,7,0,7,7,7,0
2820,0,7,0,7,0,0,0,7,0,7,0,7,0,0,0,7,7,3,0
2821,0,7,0,7,0,2,0,7,0,0,0,7,0,0,0,7,7,3,0
2822,0,7,0,7,0,4,0,7,0,0,0,7,0,0,0,7,7,3,0
2823,0,7,0,7,0,7,0,7,0,0,0,7,0,0,0,7,7,3,0
2824,7,7,7,7,2,7,0,7,0,7,7,7,0,7,0,7,7,3,1
2825,0,7,0,7,4,7,0,7,4,7,4,7,0,7,0,7,7,7,1
2826,2,7,2,7,2,7,0,7,0,7,0,7,2,7,0,7,7,0,1
2827,0,7,0,7,0,0,0,7,0,0,0,7,0,0,0,7,7,7,0
